episode,step,s0,s1,s2,s3,a,r,s_0,s_1,s_2,s_3,p0,p1
63,61,0.124,-1.233,-0.176,0.223,1,1.0,0.099,-1.047,-0.172,0.116,0.1,1.6
63,62,0.099,-1.047,-0.172,0.116,0,1.0,0.078,-1.232,-0.169,0.189,0.1,1.6
63,63,0.078,-1.232,-0.169,0.189,1,1.0,0.053,-1.045,-0.165,0.083,0.1,1.6
63,64,0.053,-1.045,-0.165,0.083,1,1.0,0.032,-0.859,-0.164,-0.023,0.1,1.6
63,65,0.032,-0.859,-0.164,-0.023,0,1.0,0.015,-1.044,-0.164,0.051,0.1,1.6
63,66,0.015,-1.044,-0.164,0.051,0,1.0,-0.006,-1.229,-0.163,0.125,0.1,1.6
63,67,-0.006,-1.229,-0.163,0.125,1,1.0,-0.03,-1.043,-0.161,0.019,0.1,1.6
63,68,-0.03,-1.043,-0.161,0.019,1,1.0,-0.051,-0.856,-0.16,-0.087,0.1,1.6
63,69,-0.051,-0.856,-0.16,-0.087,1,1.0,-0.068,-0.669,-0.162,-0.193,0.1,1.6
63,70,-0.068,-0.669,-0.162,-0.193,1,1.0,-0.082,-0.483,-0.166,-0.299,0.1,1.6
63,71,-0.082,-0.483,-0.166,-0.299,0,1.0,-0.091,-0.668,-0.172,-0.225,0.1,1.6
63,72,-0.091,-0.668,-0.172,-0.225,1,1.0,-0.105,-0.481,-0.176,-0.332,0.1,1.6
63,73,-0.105,-0.481,-0.176,-0.332,1,1.0,-0.114,-0.295,-0.183,-0.439,0.1,1.6
63,74,-0.114,-0.295,-0.183,-0.439,1,1.0,-0.12,-0.108,-0.192,-0.547,0.1,1.6
63,75,-0.12,-0.108,-0.192,-0.547,1,1.0,-0.122,0.078,-0.203,-0.655,0.1,1.6
63,76,-0.122,0.078,-0.203,-0.655,1,1.0,-0.121,0.265,-0.216,-0.764,0.1,1.6
64,0,0.044,0.002,-0.043,-0.018,1,1.0,0.044,0.189,-0.044,-0.116,0.04,1.5
64,1,0.044,0.189,-0.044,-0.116,1,1.0,0.048,0.375,-0.046,-0.214,0.04,1.5
64,2,0.048,0.375,-0.046,-0.214,0,1.0,0.056,0.189,-0.05,-0.125,0.04,1.5
64,3,0.056,0.189,-0.05,-0.125,0,1.0,0.059,0.003,-0.053,-0.037,0.04,1.5
64,4,0.059,0.003,-0.053,-0.037,0,1.0,0.06,-0.183,-0.054,0.051,0.04,1.5
64,5,0.06,-0.183,-0.054,0.051,1,1.0,0.056,0.004,-0.053,-0.047,0.04,1.5
64,6,0.056,0.004,-0.053,-0.047,1,1.0,0.056,0.19,-0.054,-0.146,0.04,1.5
64,7,0.056,0.19,-0.054,-0.146,1,1.0,0.06,0.376,-0.056,-0.245,0.04,1.5
64,8,0.06,0.376,-0.056,-0.245,1,1.0,0.067,0.563,-0.061,-0.344,0.04,1.5
64,9,0.067,0.563,-0.061,-0.344,0,1.0,0.079,0.377,-0.068,-0.257,0.04,1.5
64,10,0.079,0.377,-0.068,-0.257,1,1.0,0.086,0.563,-0.073,-0.357,0.04,1.5
64,11,0.086,0.563,-0.073,-0.357,1,1.0,0.097,0.75,-0.08,-0.457,0.04,1.5
64,12,0.097,0.75,-0.08,-0.457,1,1.0,0.112,0.936,-0.09,-0.559,0.04,1.5
64,13,0.112,0.936,-0.09,-0.559,1,1.0,0.131,1.122,-0.101,-0.661,0.04,1.5
64,14,0.131,1.122,-0.101,-0.661,0,1.0,0.153,0.937,-0.114,-0.578,0.04,1.5
64,15,0.153,0.937,-0.114,-0.578,1,1.0,0.172,1.123,-0.126,-0.682,0.04,1.5
64,16,0.172,1.123,-0.126,-0.682,1,1.0,0.195,1.31,-0.139,-0.787,0.04,1.5
64,17,0.195,1.31,-0.139,-0.787,1,1.0,0.221,1.496,-0.155,-0.894,0.04,1.5
64,18,0.221,1.496,-0.155,-0.894,1,1.0,0.251,1.683,-0.173,-1.001,0.04,1.5
64,19,0.251,1.683,-0.173,-1.001,0,1.0,0.284,1.497,-0.193,-0.927,0.04,1.5
64,20,0.284,1.497,-0.193,-0.927,1,1.0,0.314,1.684,-0.211,-1.038,0.04,1.5
65,0,-0.045,0.002,-0.013,-0.027,1,1.0,-0.045,0.196,-0.013,-0.288,0.87,1.3
65,1,-0.045,0.196,-0.013,-0.288,1,1.0,-0.041,0.389,-0.019,-0.55,0.87,1.3
65,2,-0.041,0.389,-0.019,-0.55,1,1.0,-0.034,0.583,-0.03,-0.813,0.87,1.3
65,3,-0.034,0.583,-0.03,-0.813,1,1.0,-0.022,0.777,-0.046,-1.078,0.87,1.3
65,4,-0.022,0.777,-0.046,-1.078,0,1.0,-0.006,0.584,-0.068,-0.834,0.87,1.3
65,5,-0.006,0.584,-0.068,-0.834,0,1.0,0.005,0.391,-0.084,-0.597,0.87,1.3
65,6,0.005,0.391,-0.084,-0.597,1,1.0,0.013,0.586,-0.096,-0.875,0.87,1.3
65,7,0.013,0.586,-0.096,-0.875,1,1.0,0.025,0.78,-0.114,-1.154,0.87,1.3
65,8,0.025,0.78,-0.114,-1.154,0,1.0,0.04,0.588,-0.137,-0.934,0.87,1.3
65,9,0.04,0.588,-0.137,-0.934,1,1.0,0.052,0.783,-0.156,-1.219,0.87,1.3
65,10,0.052,0.783,-0.156,-1.219,0,1.0,0.068,0.591,-0.18,-1.014,0.87,1.3
65,11,0.068,0.591,-0.18,-1.014,0,1.0,0.08,0.401,-0.2,-0.819,0.87,1.3
65,12,0.08,0.401,-0.2,-0.819,1,1.0,0.088,0.595,-0.217,-1.11,0.87,1.3
66,0,0.042,0.019,-0.043,0.012,0,1.0,0.043,-0.181,-0.042,0.411,0.99,1.0
66,1,0.043,-0.181,-0.042,0.411,1,1.0,0.039,0.021,-0.034,-0.026,0.99,1.0
66,2,0.039,0.021,-0.034,-0.026,1,1.0,0.04,0.223,-0.035,-0.46,0.99,1.0
66,3,0.04,0.223,-0.035,-0.46,0,1.0,0.044,0.022,-0.044,-0.057,0.99,1.0
66,4,0.044,0.022,-0.044,-0.057,0,1.0,0.044,-0.177,-0.045,0.341,0.99,1.0
66,5,0.044,-0.177,-0.045,0.341,0,1.0,0.041,-0.377,-0.038,0.738,0.99,1.0
66,6,0.041,-0.377,-0.038,0.738,0,1.0,0.033,-0.577,-0.024,1.138,0.99,1.0
66,7,0.033,-0.577,-0.024,1.138,0,1.0,0.022,-0.778,-0.001,1.547,0.99,1.0
66,8,0.022,-0.778,-0.001,1.547,0,1.0,0.006,-0.979,0.03,1.966,0.99,1.0
66,9,0.006,-0.979,0.03,1.966,1,1.0,-0.013,-0.778,0.07,1.561,0.99,1.0
66,10,-0.013,-0.778,0.07,1.561,1,1.0,-0.029,-0.579,0.101,1.177,0.99,1.0
66,11,-0.029,-0.579,0.101,1.177,1,1.0,-0.04,-0.38,0.124,0.813,0.99,1.0
66,12,-0.04,-0.38,0.124,0.813,1,1.0,-0.048,-0.183,0.141,0.463,0.99,1.0
66,13,-0.048,-0.183,0.141,0.463,0,1.0,-0.052,-0.385,0.15,0.923,0.99,1.0
66,14,-0.052,-0.385,0.15,0.923,1,1.0,-0.059,-0.188,0.168,0.591,0.99,1.0
66,15,-0.059,-0.188,0.168,0.591,1,1.0,-0.063,0.008,0.18,0.272,0.99,1.0
66,16,-0.063,0.008,0.18,0.272,0,1.0,-0.063,-0.195,0.186,0.735,0.99,1.0
66,17,-0.063,-0.195,0.186,0.735,0,1.0,-0.067,-0.397,0.2,1.197,0.99,1.0
66,18,-0.067,-0.397,0.2,1.197,0,1.0,-0.075,-0.599,0.224,1.66,0.99,1.0
67,0,-0.009,-0.037,0.001,-0.02,0,1.0,-0.009,-0.223,0.001,0.076,0.31,1.8
67,1,-0.009,-0.223,0.001,0.076,1,1.0,-0.014,-0.037,0.003,-0.02,0.31,1.8
67,2,-0.014,-0.037,0.003,-0.02,0,1.0,-0.015,-0.224,0.002,0.076,0.31,1.8
67,3,-0.015,-0.224,0.002,0.076,0,1.0,-0.019,-0.41,0.004,0.173,0.31,1.8
67,4,-0.019,-0.41,0.004,0.173,0,1.0,-0.027,-0.596,0.007,0.269,0.31,1.8
67,5,-0.027,-0.596,0.007,0.269,1,1.0,-0.039,-0.41,0.012,0.174,0.31,1.8
67,6,-0.039,-0.41,0.012,0.174,1,1.0,-0.047,-0.224,0.016,0.079,0.31,1.8
67,7,-0.047,-0.224,0.016,0.079,0,1.0,-0.052,-0.41,0.018,0.177,0.31,1.8
67,8,-0.052,-0.41,0.018,0.177,1,1.0,-0.06,-0.224,0.021,0.082,0.31,1.8
67,9,-0.06,-0.224,0.021,0.082,0,1.0,-0.064,-0.41,0.023,0.181,0.31,1.8
67,10,-0.064,-0.41,0.023,0.181,1,1.0,-0.073,-0.224,0.026,0.087,0.31,1.8
67,11,-0.073,-0.224,0.026,0.087,1,1.0,-0.077,-0.038,0.028,-0.006,0.31,1.8
67,12,-0.077,-0.038,0.028,-0.006,1,1.0,-0.078,0.148,0.028,-0.099,0.31,1.8
67,13,-0.078,0.148,0.028,-0.099,1,1.0,-0.075,0.334,0.026,-0.193,0.31,1.8
67,14,-0.075,0.334,0.026,-0.193,1,1.0,-0.068,0.52,0.022,-0.286,0.31,1.8
67,15,-0.068,0.52,0.022,-0.286,1,1.0,-0.058,0.706,0.016,-0.38,0.31,1.8
67,16,-0.058,0.706,0.016,-0.38,0,1.0,-0.044,0.52,0.009,-0.282,0.31,1.8
67,17,-0.044,0.52,0.009,-0.282,1,1.0,-0.033,0.706,0.003,-0.377,0.31,1.8
67,18,-0.033,0.706,0.003,-0.377,1,1.0,-0.019,0.892,-0.004,-0.473,0.31,1.8
67,19,-0.019,0.892,-0.004,-0.473,0,1.0,-0.001,0.706,-0.014,-0.377,0.31,1.8
67,20,-0.001,0.706,-0.014,-0.377,1,1.0,0.013,0.892,-0.021,-0.475,0.31,1.8
67,21,0.013,0.892,-0.021,-0.475,1,1.0,0.031,1.079,-0.031,-0.573,0.31,1.8
67,22,0.031,1.079,-0.031,-0.573,1,1.0,0.052,1.265,-0.042,-0.672,0.31,1.8
67,23,0.052,1.265,-0.042,-0.672,0,1.0,0.078,1.079,-0.056,-0.581,0.31,1.8
67,24,0.078,1.079,-0.056,-0.581,1,1.0,0.099,1.265,-0.067,-0.682,0.31,1.8
67,25,0.099,1.265,-0.067,-0.682,1,1.0,0.124,1.452,-0.081,-0.785,0.31,1.8
67,26,0.124,1.452,-0.081,-0.785,1,1.0,0.153,1.638,-0.097,-0.889,0.31,1.8
67,27,0.153,1.638,-0.097,-0.889,1,1.0,0.186,1.825,-0.115,-0.994,0.31,1.8
67,28,0.186,1.825,-0.115,-0.994,1,1.0,0.223,2.011,-0.134,-1.101,0.31,1.8
67,29,0.223,2.011,-0.134,-1.101,1,1.0,0.263,2.198,-0.156,-1.209,0.31,1.8
67,30,0.263,2.198,-0.156,-1.209,0,1.0,0.307,2.012,-0.181,-1.131,0.31,1.8
67,31,0.307,2.012,-0.181,-1.131,0,1.0,0.347,1.827,-0.203,-1.056,0.31,1.8
67,32,0.347,1.827,-0.203,-1.056,1,1.0,0.384,2.014,-0.224,-1.169,0.31,1.8
68,0,-0.002,0.035,0.017,0.013,1,1.0,-0.001,0.226,0.018,-0.189,0.77,1.4
68,1,-0.001,0.226,0.018,-0.189,0,1.0,0.004,0.034,0.014,0.02,0.77,1.4
68,2,0.004,0.034,0.014,0.02,0,1.0,0.004,-0.157,0.014,0.228,0.77,1.4
68,3,0.004,-0.157,0.014,0.228,0,1.0,0.001,-0.348,0.019,0.437,0.77,1.4
68,4,0.001,-0.348,0.019,0.437,0,1.0,-0.006,-0.539,0.028,0.646,0.77,1.4
68,5,-0.006,-0.539,0.028,0.646,0,1.0,-0.017,-0.731,0.04,0.857,0.77,1.4
68,6,-0.017,-0.731,0.04,0.857,0,1.0,-0.031,-0.922,0.058,1.07,0.77,1.4
68,7,-0.031,-0.922,0.058,1.07,0,1.0,-0.05,-1.114,0.079,1.287,0.77,1.4
68,8,-0.05,-1.114,0.079,1.287,1,1.0,-0.072,-0.923,0.105,1.101,0.77,1.4
68,9,-0.072,-0.923,0.105,1.101,0,1.0,-0.09,-1.115,0.127,1.325,0.77,1.4
68,10,-0.09,-1.115,0.127,1.325,0,1.0,-0.113,-1.307,0.153,1.552,0.77,1.4
68,11,-0.113,-1.307,0.153,1.552,1,1.0,-0.139,-1.118,0.184,1.387,0.77,1.4
68,12,-0.139,-1.118,0.184,1.387,1,1.0,-0.161,-0.929,0.212,1.231,0.77,1.4
69,0,0.008,0.003,0.036,0.023,1,1.0,0.008,0.189,0.037,-0.078,0.35,1.7
69,1,0.008,0.189,0.037,-0.078,1,1.0,0.012,0.376,0.035,-0.179,0.35,1.7
69,2,0.012,0.376,0.035,-0.179,1,1.0,0.019,0.562,0.032,-0.28,0.35,1.7
69,3,0.019,0.562,0.032,-0.28,1,1.0,0.031,0.748,0.026,-0.382,0.35,1.7
69,4,0.031,0.748,0.026,-0.382,0,1.0,0.046,0.562,0.019,-0.273,0.35,1.7
69,5,0.046,0.562,0.019,-0.273,1,1.0,0.057,0.748,0.013,-0.376,0.35,1.7
69,6,0.057,0.748,0.013,-0.376,0,1.0,0.072,0.561,0.006,-0.27,0.35,1.7
69,7,0.072,0.561,0.006,-0.27,1,1.0,0.083,0.748,0.0,-0.374,0.35,1.7
69,8,0.083,0.748,0.0,-0.374,0,1.0,0.098,0.561,-0.007,-0.269,0.35,1.7
69,9,0.098,0.561,-0.007,-0.269,1,1.0,0.109,0.748,-0.013,-0.375,0.35,1.7
69,10,0.109,0.748,-0.013,-0.375,0,1.0,0.124,0.562,-0.02,-0.271,0.35,1.7
69,11,0.124,0.562,-0.02,-0.271,1,1.0,0.135,0.748,-0.026,-0.379,0.35,1.7
69,12,0.135,0.748,-0.026,-0.379,0,1.0,0.15,0.562,-0.033,-0.276,0.35,1.7
69,13,0.15,0.562,-0.033,-0.276,1,1.0,0.162,0.749,-0.039,-0.385,0.35,1.7
69,14,0.162,0.749,-0.039,-0.385,0,1.0,0.177,0.562,-0.046,-0.285,0.35,1.7
69,15,0.177,0.562,-0.046,-0.285,0,1.0,0.188,0.376,-0.052,-0.185,0.35,1.7
69,16,0.188,0.376,-0.052,-0.185,1,1.0,0.195,0.563,-0.056,-0.296,0.35,1.7
69,17,0.195,0.563,-0.056,-0.296,1,1.0,0.207,0.75,-0.062,-0.407,0.35,1.7
69,18,0.207,0.75,-0.062,-0.407,0,1.0,0.222,0.563,-0.07,-0.309,0.35,1.7
69,19,0.222,0.563,-0.07,-0.309,0,1.0,0.233,0.377,-0.076,-0.212,0.35,1.7
69,20,0.233,0.377,-0.076,-0.212,0,1.0,0.24,0.191,-0.08,-0.116,0.35,1.7
69,21,0.24,0.191,-0.08,-0.116,1,1.0,0.244,0.378,-0.083,-0.23,0.35,1.7
69,22,0.244,0.378,-0.083,-0.23,0,1.0,0.252,0.192,-0.087,-0.134,0.35,1.7
69,23,0.252,0.192,-0.087,-0.134,0,1.0,0.256,0.006,-0.09,-0.039,0.35,1.7
69,24,0.256,0.006,-0.09,-0.039,0,1.0,0.256,-0.181,-0.091,0.055,0.35,1.7
69,25,0.256,-0.181,-0.091,0.055,1,1.0,0.252,0.006,-0.09,-0.06,0.35,1.7
69,26,0.252,0.006,-0.09,-0.06,1,1.0,0.252,0.193,-0.091,-0.175,0.35,1.7
69,27,0.252,0.193,-0.091,-0.175,0,1.0,0.256,0.007,-0.094,-0.08,0.35,1.7
69,28,0.256,0.007,-0.094,-0.08,0,1.0,0.256,-0.179,-0.096,0.014,0.35,1.7
69,29,0.256,-0.179,-0.096,0.014,1,1.0,0.253,0.008,-0.096,-0.102,0.35,1.7
69,30,0.253,0.008,-0.096,-0.102,1,1.0,0.253,0.195,-0.098,-0.217,0.35,1.7
69,31,0.253,0.195,-0.098,-0.217,1,1.0,0.257,0.382,-0.102,-0.333,0.35,1.7
69,32,0.257,0.382,-0.102,-0.333,1,1.0,0.264,0.569,-0.109,-0.449,0.35,1.7
69,33,0.264,0.569,-0.109,-0.449,1,1.0,0.276,0.757,-0.118,-0.565,0.35,1.7
69,34,0.276,0.757,-0.118,-0.565,1,1.0,0.291,0.944,-0.129,-0.683,0.35,1.7
69,35,0.291,0.944,-0.129,-0.683,1,1.0,0.31,1.131,-0.143,-0.801,0.35,1.7
69,36,0.31,1.131,-0.143,-0.801,1,1.0,0.332,1.318,-0.159,-0.921,0.35,1.7
69,37,0.332,1.318,-0.159,-0.921,1,1.0,0.359,1.505,-0.177,-1.042,0.35,1.7
69,38,0.359,1.505,-0.177,-1.042,0,1.0,0.389,1.319,-0.198,-0.959,0.35,1.7
69,39,0.389,1.319,-0.198,-0.959,0,1.0,0.415,1.134,-0.217,-0.879,0.35,1.7
70,0,-0.012,0.022,-0.018,0.047,1,1.0,-0.011,0.208,-0.017,-0.04,0.22,1.9
70,1,-0.011,0.208,-0.017,-0.04,0,1.0,-0.007,0.023,-0.018,0.043,0.22,1.9
70,2,-0.007,0.023,-0.018,0.043,1,1.0,-0.007,0.208,-0.017,-0.043,0.22,1.9
70,3,-0.007,0.208,-0.017,-0.043,1,1.0,-0.003,0.394,-0.018,-0.129,0.22,1.9
70,4,-0.003,0.394,-0.018,-0.129,1,1.0,0.005,0.58,-0.02,-0.215,0.22,1.9
70,5,0.005,0.58,-0.02,-0.215,0,1.0,0.017,0.394,-0.024,-0.132,0.22,1.9
70,6,0.017,0.394,-0.024,-0.132,1,1.0,0.025,0.58,-0.027,-0.219,0.22,1.9
70,7,0.025,0.58,-0.027,-0.219,1,1.0,0.036,0.766,-0.032,-0.306,0.22,1.9
70,8,0.036,0.766,-0.032,-0.306,1,1.0,0.052,0.951,-0.038,-0.393,0.22,1.9
70,9,0.052,0.951,-0.038,-0.393,0,1.0,0.071,0.766,-0.045,-0.312,0.22,1.9
70,10,0.071,0.766,-0.045,-0.312,0,1.0,0.086,0.58,-0.052,-0.232,0.22,1.9
70,11,0.086,0.58,-0.052,-0.232,0,1.0,0.098,0.395,-0.056,-0.152,0.22,1.9
70,12,0.098,0.395,-0.056,-0.152,0,1.0,0.105,0.21,-0.059,-0.073,0.22,1.9
70,13,0.105,0.21,-0.059,-0.073,0,1.0,0.11,0.024,-0.061,0.006,0.22,1.9
70,14,0.11,0.024,-0.061,0.006,0,1.0,0.11,-0.161,-0.061,0.085,0.22,1.9
70,15,0.11,-0.161,-0.061,0.085,1,1.0,0.107,0.025,-0.059,-0.005,0.22,1.9
70,16,0.107,0.025,-0.059,-0.005,1,1.0,0.107,0.211,-0.059,-0.095,0.22,1.9
70,17,0.107,0.211,-0.059,-0.095,0,1.0,0.112,0.025,-0.061,-0.016,0.22,1.9
70,18,0.112,0.025,-0.061,-0.016,0,1.0,0.112,-0.16,-0.061,0.063,0.22,1.9
70,19,0.112,-0.16,-0.061,0.063,1,1.0,0.109,0.026,-0.06,-0.027,0.22,1.9
70,20,0.109,0.026,-0.06,-0.027,0,1.0,0.109,-0.16,-0.061,0.052,0.22,1.9
70,21,0.109,-0.16,-0.061,0.052,0,1.0,0.106,-0.345,-0.06,0.13,0.22,1.9
70,22,0.106,-0.345,-0.06,0.13,0,1.0,0.099,-0.53,-0.057,0.209,0.22,1.9
70,23,0.099,-0.53,-0.057,0.209,1,1.0,0.089,-0.345,-0.053,0.12,0.22,1.9
70,24,0.089,-0.345,-0.053,0.12,1,1.0,0.082,-0.159,-0.05,0.031,0.22,1.9
70,25,0.082,-0.159,-0.05,0.031,1,1.0,0.079,0.027,-0.05,-0.058,0.22,1.9
70,26,0.079,0.027,-0.05,-0.058,1,1.0,0.079,0.213,-0.051,-0.147,0.22,1.9
70,27,0.079,0.213,-0.051,-0.147,0,1.0,0.083,0.028,-0.054,-0.067,0.22,1.9
70,28,0.083,0.028,-0.054,-0.067,1,1.0,0.084,0.213,-0.055,-0.156,0.22,1.9
70,29,0.084,0.213,-0.055,-0.156,0,1.0,0.088,0.028,-0.058,-0.077,0.22,1.9
70,30,0.088,0.028,-0.058,-0.077,1,1.0,0.089,0.214,-0.06,-0.167,0.22,1.9
70,31,0.089,0.214,-0.06,-0.167,1,1.0,0.093,0.4,-0.063,-0.256,0.22,1.9
70,32,0.093,0.4,-0.063,-0.256,1,1.0,0.101,0.586,-0.068,-0.346,0.22,1.9
70,33,0.101,0.586,-0.068,-0.346,1,1.0,0.113,0.772,-0.075,-0.437,0.22,1.9
70,34,0.113,0.772,-0.075,-0.437,1,1.0,0.128,0.957,-0.084,-0.528,0.22,1.9
70,35,0.128,0.957,-0.084,-0.528,0,1.0,0.147,0.772,-0.095,-0.451,0.22,1.9
70,36,0.147,0.772,-0.095,-0.451,1,1.0,0.163,0.958,-0.104,-0.544,0.22,1.9
70,37,0.163,0.958,-0.104,-0.544,1,1.0,0.182,1.144,-0.114,-0.637,0.22,1.9
70,38,0.182,1.144,-0.114,-0.637,0,1.0,0.205,0.959,-0.127,-0.564,0.22,1.9
70,39,0.205,0.959,-0.127,-0.564,1,1.0,0.224,1.145,-0.139,-0.659,0.22,1.9
70,40,0.224,1.145,-0.139,-0.659,1,1.0,0.247,1.331,-0.152,-0.755,0.22,1.9
70,41,0.247,1.331,-0.152,-0.755,1,1.0,0.274,1.517,-0.167,-0.851,0.22,1.9
70,42,0.274,1.517,-0.167,-0.851,1,1.0,0.304,1.703,-0.184,-0.949,0.22,1.9
70,43,0.304,1.703,-0.184,-0.949,0,1.0,0.338,1.518,-0.203,-0.883,0.22,1.9
70,44,0.338,1.518,-0.203,-0.883,0,1.0,0.368,1.334,-0.22,-0.819,0.22,1.9
71,0,-0.025,0.003,0.026,0.013,1,1.0,-0.025,0.193,0.026,-0.172,0.85,1.7
71,1,-0.025,0.193,0.026,-0.172,0,1.0,-0.021,0.002,0.023,0.024,0.85,1.7
71,2,-0.021,0.002,0.023,0.024,1,1.0,-0.021,0.193,0.023,-0.162,0.85,1.7
71,3,-0.021,0.193,0.023,-0.162,0,1.0,-0.017,0.002,0.02,0.034,0.85,1.7
71,4,-0.017,0.002,0.02,0.034,1,1.0,-0.017,0.192,0.021,-0.153,0.85,1.7
71,5,-0.017,0.192,0.021,-0.153,1,1.0,-0.013,0.382,0.018,-0.339,0.85,1.7
71,6,-0.013,0.382,0.018,-0.339,0,1.0,-0.005,0.192,0.011,-0.145,0.85,1.7
71,7,-0.005,0.192,0.011,-0.145,1,1.0,-0.001,0.382,0.008,-0.333,0.85,1.7
71,8,-0.001,0.382,0.008,-0.333,1,1.0,0.006,0.573,0.001,-0.522,0.85,1.7
71,9,0.006,0.573,0.001,-0.522,0,1.0,0.018,0.382,-0.009,-0.331,0.85,1.7
71,10,0.018,0.382,-0.009,-0.331,0,1.0,0.025,0.192,-0.016,-0.142,0.85,1.7
71,11,0.025,0.192,-0.016,-0.142,0,1.0,0.029,0.001,-0.018,0.045,0.85,1.7
71,12,0.029,0.001,-0.018,0.045,0,1.0,0.029,-0.189,-0.018,0.232,0.85,1.7
71,13,0.029,-0.189,-0.018,0.232,1,1.0,0.025,0.002,-0.013,0.038,0.85,1.7
71,14,0.025,0.002,-0.013,0.038,0,1.0,0.025,-0.189,-0.012,0.226,0.85,1.7
71,15,0.025,-0.189,-0.012,0.226,0,1.0,0.022,-0.379,-0.008,0.414,0.85,1.7
71,16,0.022,-0.379,-0.008,0.414,0,1.0,0.014,-0.57,0.001,0.603,0.85,1.7
71,17,0.014,-0.57,0.001,0.603,0,1.0,0.003,-0.76,0.013,0.794,0.85,1.7
71,18,0.003,-0.76,0.013,0.794,0,1.0,-0.013,-0.951,0.029,0.988,0.85,1.7
71,19,-0.013,-0.951,0.029,0.988,1,1.0,-0.032,-0.76,0.048,0.803,0.85,1.7
71,20,-0.032,-0.76,0.048,0.803,1,1.0,-0.047,-0.57,0.064,0.623,0.85,1.7
71,21,-0.047,-0.57,0.064,0.623,0,1.0,-0.058,-0.761,0.077,0.825,0.85,1.7
71,22,-0.058,-0.761,0.077,0.825,0,1.0,-0.073,-0.952,0.093,1.03,0.85,1.7
71,23,-0.073,-0.952,0.093,1.03,0,1.0,-0.092,-1.143,0.114,1.236,0.85,1.7
71,24,-0.092,-1.143,0.114,1.236,1,1.0,-0.115,-0.954,0.139,1.073,0.85,1.7
71,25,-0.115,-0.954,0.139,1.073,0,1.0,-0.134,-1.145,0.16,1.284,0.85,1.7
71,26,-0.134,-1.145,0.16,1.284,0,1.0,-0.157,-1.336,0.186,1.498,0.85,1.7
71,27,-0.157,-1.336,0.186,1.498,0,1.0,-0.184,-1.527,0.216,1.713,0.85,1.7
72,0,0.034,-0.049,-0.027,-0.039,0,1.0,0.033,-0.238,-0.028,0.114,0.67,1.6
72,1,0.033,-0.238,-0.028,0.114,0,1.0,0.028,-0.427,-0.025,0.266,0.67,1.6
72,2,0.028,-0.427,-0.025,0.266,1,1.0,0.019,-0.238,-0.02,0.105,0.67,1.6
72,3,0.019,-0.238,-0.02,0.105,1,1.0,0.015,-0.049,-0.018,-0.056,0.67,1.6
72,4,0.015,-0.049,-0.018,-0.056,1,1.0,0.014,0.141,-0.019,-0.215,0.67,1.6
72,5,0.014,0.141,-0.019,-0.215,0,1.0,0.017,-0.048,-0.023,-0.062,0.67,1.6
72,6,0.017,-0.048,-0.023,-0.062,1,1.0,0.016,0.141,-0.025,-0.223,0.67,1.6
72,7,0.016,0.141,-0.025,-0.223,0,1.0,0.018,-0.048,-0.029,-0.07,0.67,1.6
72,8,0.018,-0.048,-0.029,-0.07,1,1.0,0.017,0.141,-0.03,-0.232,0.67,1.6
72,9,0.017,0.141,-0.03,-0.232,0,1.0,0.02,-0.047,-0.035,-0.08,0.67,1.6
72,10,0.02,-0.047,-0.035,-0.08,0,1.0,0.019,-0.236,-0.037,0.071,0.67,1.6
72,11,0.019,-0.236,-0.037,0.071,0,1.0,0.015,-0.425,-0.035,0.221,0.67,1.6
72,12,0.015,-0.425,-0.035,0.221,0,1.0,0.006,-0.613,-0.031,0.372,0.67,1.6
72,13,0.006,-0.613,-0.031,0.372,1,1.0,-0.006,-0.424,-0.023,0.21,0.67,1.6
72,14,-0.006,-0.424,-0.023,0.21,1,1.0,-0.015,-0.235,-0.019,0.049,0.67,1.6
72,15,-0.015,-0.235,-0.019,0.049,1,1.0,-0.019,-0.046,-0.018,-0.111,0.67,1.6
72,16,-0.019,-0.046,-0.018,-0.111,0,1.0,-0.02,-0.235,-0.02,0.043,0.67,1.6
72,17,-0.02,-0.235,-0.02,0.043,1,1.0,-0.025,-0.046,-0.02,-0.117,0.67,1.6
72,18,-0.025,-0.046,-0.02,-0.117,0,1.0,-0.026,-0.235,-0.022,0.036,0.67,1.6
72,19,-0.026,-0.235,-0.022,0.036,0,1.0,-0.031,-0.423,-0.021,0.189,0.67,1.6
72,20,-0.031,-0.423,-0.021,0.189,0,1.0,-0.039,-0.612,-0.017,0.342,0.67,1.6
72,21,-0.039,-0.612,-0.017,0.342,1,1.0,-0.051,-0.423,-0.011,0.183,0.67,1.6
72,22,-0.051,-0.423,-0.011,0.183,0,1.0,-0.06,-0.612,-0.007,0.338,0.67,1.6
72,23,-0.06,-0.612,-0.007,0.338,0,1.0,-0.072,-0.801,-0.0,0.493,0.67,1.6
72,24,-0.072,-0.801,-0.0,0.493,1,1.0,-0.088,-0.612,0.01,0.336,0.67,1.6
72,25,-0.088,-0.612,0.01,0.336,1,1.0,-0.1,-0.423,0.016,0.181,0.67,1.6
72,26,-0.1,-0.423,0.016,0.181,0,1.0,-0.109,-0.612,0.02,0.341,0.67,1.6
72,27,-0.109,-0.612,0.02,0.341,0,1.0,-0.121,-0.801,0.027,0.501,0.67,1.6
72,28,-0.121,-0.801,0.027,0.501,0,1.0,-0.137,-0.99,0.037,0.662,0.67,1.6
